web-scraper-order;web-scraper-start-url;produit;marque;taille;prix
1736667595-846;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°259 Nude;5.590 DT
1736667595-847;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N° 222;5.590 DT
1736667595-848;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°232;5.590 DT
1736667595-849;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°202;5.590 DT
1736667595-850;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lime pédicure;TITANIA;InoxREF:14R/3011;5.190 DT
1736667595-851;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche homme;BELLEZZA;400ML Energy3 En1;5.590 DT
1736667595-852;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Sucre à épiler;MIELEPIL;250GR;5.590 DT
1736667595-853;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°228;5.590 DT
1736667595-854;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;RENEE BLANCHE;550ML Enérgissant;5.590 DT
1736667595-855;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;RENEE BLANCHE;470ML Soft;5.590 DT
1736667595-856;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°176;5.590 DT
1736667595-857;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de cologne pour en...;MIMICH;100ML;5.590 DT
1736667595-858;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Dentifrice pour enfant;SIGNAL;50ML Strawberry;5.590 DT
1736667595-859;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°230;5.590 DT
1736667595-860;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°242;5.590 DT
1736667595-861;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;RENEE BLANCHE;550ML Sensuel;5.590 DT
1736667595-862;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème douche;BELLEZZA;400ML Coton;5.590 DT
1736667595-863;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°270 Métallique;5.590 DT
1736667595-864;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°271 Métallique;5.590 DT
1736667595-865;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°248;5.590 DT
1736667595-866;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°203;5.590 DT
1736667595-867;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°133;5.590 DT
1736667595-868;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;RENEE BLANCHE;470ML Creamy;5.590 DT
1736667595-869;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème déodorante;GOLDEN SCENT;100ML Aux vertus de la...;5.590 DT
1736667595-870;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche homme;BELLEZZA;400ML Vétiver3En1;5.590 DT
1736667595-871;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°241;5.590 DT
1736667595-872;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°200;5.590 DT
1736667595-873;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Après shampooing;C'FRESH;350ML Boucle sublime;5.590 DT
1736667595-874;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°231;5.590 DT
1736667595-875;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°243;5.590 DT
1736667595-876;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche;RENEE BLANCHE;550ML Tropical;5.590 DT
1736667595-877;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème douche;BELLEZZA;400ML Passion;5.590 DT
1736667595-878;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°156;5.590 DT
1736667595-879;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°272 Métallique;5.590 DT
1736667595-880;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lotion après rasage;VIRIX;150ML Menthole;5.590 DT
1736667595-881;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°205;5.590 DT
1736667595-882;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour enfant;BIBICH;125ML;5.590 DT
1736667595-883;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°019;5.590 DT
1736667595-884;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Après shampooing;C'FRESH;350ML Infusion douceur;5.590 DT
1736667595-885;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Vernis à ongles;LELLA;N°234;5.590 DT
1736667595-886;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème mains;SATINELLA;100ML Amande;5.650 DT
1736667595-887;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon liquide;SABONA;400ML Amande douce;5.650 DT
1736667595-888;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème mains;SATINELLA;100ML Fraise;5.650 DT
1736667595-889;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon liquide;SABONA;400ML Cassis noir;5.650 DT
1736667595-890;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon liquide;SABONA;400ML Musk sensuel;5.650 DT
1736667595-891;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon liquide;SABONA;400ML A la pulpe de...;5.650 DT
1736667595-892;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon liquide;SABONA;400ML Citron fresh;5.650 DT
1736667595-893;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon liquide;SABONA;400ML Lavande mystique;5.650 DT
1736667595-894;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème mains;SATINELLA;100ML Gâteau;5.650 DT
1736667595-895;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon liquide;SABONA;400ML Fraîcheur marine;5.650 DT
1736667595-896;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème mains;SATINELLA;100ML Mangue;5.650 DT
1736667595-897;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing pour femme;LILAS;350ML Doré Extrême...;4.890 DT
1736667595-898;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing pour femme;LILAS;350ML Extrême Cheveux...;4.890 DT
1736667595-899;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing homme anti-...;LILAS;350ML Menthe Bleu Extrême;4.890 DT
1736667595-900;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing pour femme;LILAS;350ML Orange Extrême...;4.890 DT
1736667595-901;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing pour femme;LILAS;350ML Rose Extrême...;4.890 DT
1736667595-902;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing homme;LILAS;350ML Protéine Gris...;4.890 DT
1736667595-903;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing pour femme ...;LILAS;350ML Bleu Extrême;4.890 DT
1736667595-904;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing pour femme;LILAS;350ML Protéine Blanc...;4.890 DT
1736667595-905;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing homme;LILAS;350ML Charbon Gris...;4.890 DT
1736667595-906;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing pour femme;LILAS;350ML Kératine Marron...;4.890 DT
1736667595-907;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing pour femme;LILAS;350ML Saumon Extrême...;4.890 DT
1736667595-908;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing homme;LILAS;350ML Kératine Gris...;4.890 DT
1736667595-909;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing pour femme;LILAS;350ML Jaune Extrême...;4.890 DT
1736667595-910;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing pour femme;LILAS;350ML Rouge Extrême...;4.890 DT
1736667595-911;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing homme;LILAS;350ML Citron Bleu Extrême;4.890 DT
1736667595-912;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing pour femme;LILAS;350ML Blanc Extrême...;4.890 DT
1736667595-913;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème;FAMEUX;100ML Huile de karité...;5.670 DT
1736667595-914;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Oxydant crème;5M;150ML Protéine 20V;5.690 DT
1736667595-915;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;C'FUN;200ML Séduction;5.690 DT
1736667595-916;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Serviettes hygièniques;CLEANIC;10 Pièces Extra...;5.690 DT
1736667595-917;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Oxydant crème;5M;150ML Protéine 30V;5.690 DT
1736667595-918;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;C'FUN;200ML Glamour;5.690 DT
1736667595-919;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lime pédicure;TITANIA;Inox doubleREF:R3011/S;5.690 DT
1736667595-920;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Oxydant crème;5M;150ML Protéine 40V;5.690 DT
1736667595-921;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Bain de bouche;ASEPTIKA;350ML;5.690 DT
1736667595-922;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Clic clac pour enfant;FASHION JEWERLY;4Pièces DE 370010;5.690 DT
1736667595-923;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;C'FUN;200ML Passion;5.690 DT
1736667595-924;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Roll-on;GLYCERINE;50ML Fresh powder Rose;5.690 DT
1736667595-925;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Bain de bouche;ASEPTIKA;350ML;5.690 DT
1736667595-926;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon liquide;SENSEA;400ML Grenade;5.690 DT
1736667595-927;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon liquide;SENSEA;400ML Menthe-Aloé vera;5.690 DT
1736667595-928;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Roll-on;GLYCERINE;50ML Lovely beauty Violet;5.690 DT
1736667595-929;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Bain de bouche;ASEPTIKA;350ML;5.690 DT
1736667595-930;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Pince décoré;ULYSSE;REF 380083-380082;5.690 DT
1736667595-931;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Sucre à épiler;LYS INTENSE;300GR;5.690 DT
1736667595-932;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Sucre à épiler;GOLDEN SCENT;250GR Miel;5.690 DT
1736667595-933;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Ensemble: Brosse et pe...;SPLATSH CRISTAL;;5.750 DT
1736667595-934;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Sucre à épiler;FOLLA;300GR Camomille Visage...;5.780 DT
1736667595-935;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Sucre à épiler;FOLLA;300GR Fleur d'oranger...;5.780 DT
1736667595-936;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Set à cheveux;PINE;R-85772 France;5.790 DT
1736667595-937;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Protège slip;CLEANIC;20 Pièces Soft coton;5.790 DT
1736667595-938;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche homme 3en1;C'COOL;400ML Active boost;4.490 DT
1736667595-939;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Sucre à épiler;RAZELLE;250GR;5.790 DT
1736667595-940;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Serviettes hygiéniques;ALWAYS;9 pièces Maxi;5.790 DT
1736667595-941;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;C'FRESH;150ML Green breeze;5.790 DT
1736667595-942;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Protège slip;ALWAYS;20 Pièces Daily liners...;5.790 DT
1736667595-943;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche homme 3en1;C'COOL;400ML Ever green scent;4.490 DT
1736667595-944;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Disques à démaquiller;MATERNA;50 pièces;5.790 DT
1736667595-945;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Après shampooing;C'FRESH;350ML Nutri réparation;5.790 DT
1736667595-946;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche pour femme;NIHEL;500ML Cerise...;5.790 DT
1736667595-947;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Serviettes hygiéniques;ALWAYS;8 pièces Maxi;5.790 DT
1736667595-948;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;C'FRESH;150ML Epic adventure;5.790 DT
1736667595-949;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Serre tête pour enfant;ULYSSE;DE 24027;5.790 DT
1736667595-950;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche pour femme;NIHEL;500ML Vanille-Citron;5.790 DT
1736667595-951;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Après shampooing;C'FRESH;350ML Lissage intense;5.790 DT
1736667595-952;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche pour femme;NIHEL;500ML Pêche-Basilic;5.790 DT
1736667595-953;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Serviettes hygièniques;NANA;2x9 Pièces Maxi clip...;5.790 DT
1736667595-954;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;C'FRESH;150ML Dark power;5.790 DT
1736667595-955;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing anti-pellic...;BELLEZZA;350ML Eucalyptus et thym;4.390 DT
1736667595-956;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche pour femme;NIHEL;500ML Amande-Fleur...;5.790 DT
1736667595-957;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Sucre à épiler;NIHEL;300GR Epidouce-Eau de...;5.790 DT
1736667595-958;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Après shampooing;C'FRESH;350ML 3 Huiles;5.790 DT
1736667595-959;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche homme;NIHEL;500ML Mangue-Papaye;5.790 DT
1736667595-960;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Sucre;NIHEL;300GR Epidouce à la...;5.790 DT
1736667595-961;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant homme;C'FRESH;150ML Deep attraction;5.790 DT
1736667595-962;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Barrette décorée;ULYSSE;REF AN 07001;5.800 DT
1736667595-963;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Cire capillaire;CURE;70GR Extrême;5.810 DT
1736667595-964;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Cire capillaire;CURE;70GR;5.810 DT
1736667595-965;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Cire capillaire;CURE;70GR;5.810 DT
1736667595-966;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Cire capillaire;CURE;70GR Modélante;5.810 DT
1736667595-967;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Cire capillaire;CURE;70GR;5.810 DT
1736667595-968;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;C'FUN;200ML Tentation;5.850 DT
1736667595-969;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing 2en1;SUNSILK;350ML Anti chute...;5.890 DT
1736667595-970;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Coton tiges;CLEANIC;200 Pièces...;5.890 DT
1736667595-971;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eponge ponce pied;TITANIA;R3000;5.890 DT
1736667595-972;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing antipellicu...;SUNSILK;350ML;5.890 DT
1736667595-973;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème lavante;CASINO;300ML Karité;5.890 DT
1736667595-974;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing 2en1;SUNSILK;350ML Naturel -...;5.890 DT
1736667595-975;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing 2en1;SUNSILK;350ML Cheveux noir...;5.890 DT
1736667595-976;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing 2en1;SUNSILK;350ML Naturel - Anti...;5.890 DT
1736667595-977;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing 2en1;SUNSILK;350ML Cheveux lisses...;5.890 DT
1736667595-978;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème lavante;CASINO;300ML Amande;5.890 DT
1736667595-979;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Rasoirs jetables;DORCO;2 Lames Blister de 5;5.890 DT
1736667595-980;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Cire dépilatoire;BODY;100GR Fruits rouges;5.890 DT
1736667595-981;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing 2en1;SUNSILK;350ML Naturel - Soin...;5.890 DT
1736667595-982;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing 2en1;SUNSILK;350ML Réconstruction...;5.890 DT
1736667595-983;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Cire dépilatoire;BODY;100GR Beurre de karité;5.890 DT
1736667595-984;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Rasoirs jetables pour ...;DORCO;5 Pièces + 1 GRATUIT 2...;5.890 DT
1736667595-985;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing 2en1;SUNSILK;350ML Force et...;5.890 DT
1736667595-986;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème lavante;CASINO;300ML Savon de Marseille;5.890 DT
1736667595-987;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème lavante;CASINO;300ML Dermoprotect;5.890 DT
1736667595-988;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lotion tonique;KYZEL;200ML;5.900 DT
1736667595-989;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse à dents;TRISA;Pearl soft;5.930 DT
1736667595-990;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse à dents;TRISA;Pearl medium;5.930 DT
1736667595-991;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse à dents;TRISA;Pearl hard;5.930 DT
1736667595-992;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampoing homme antipe...;PALMOLIVE;380ML Menthe;5.390 DT
1736667595-993;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampoing;PALMOLIVE;380ML Pomme;5.390 DT
1736667595-994;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampoing;PALMOLIVE;380ML Noix de coco Volume;5.390 DT
1736667595-995;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de cologne pour en...;MITSY;125ML Pink romance;5.950 DT
1736667595-996;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampoing homme antipe...;PALMOLIVE;380ML Orange;5.390 DT
1736667595-997;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de cologne pour en...;MITSY;125ML Beauty style;5.950 DT
1736667595-998;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampoing;PALMOLIVE;380ML Huile d'argan...;5.390 DT
1736667595-999;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eau de cologne pour en...;MITSY;125ML Trendy model;5.950 DT
1736667595-1000;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing pour femme ...;PALMOLIVE;380ML Cheveux...;5.390 DT
1736667595-1001;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampoing;PALMOLIVE;380ML Grenade Cheveux...;5.390 DT
1736667595-1002;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème à raser;VIRIX;200ML Menthe;5.990 DT
1736667595-1003;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;C'FUN;200ML Coup de foudre;5.990 DT
1736667595-1004;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing 2en1;SENSEA;380ML Cheveux secs;5.990 DT
1736667595-1005;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon de toilette;LE PETIT OLIVIER;100GR Rose Extra doux;5.990 DT
1736667595-1006;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Carrés démaquillants;HYCOT;40 Pièces Maxi;5.990 DT
1736667595-1007;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Coupe ongles pour bébé;TITANIA;REF 1052;5.990 DT
1736667595-1008;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel coiffant;ELEGANCE;250ML Military;5.990 DT
1736667595-1009;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Crème à raser;VIRIX;200ML Ice fresh;5.990 DT
1736667595-1010;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing 2en1;SENSEA;380ML Cheveux gras;5.990 DT
1736667595-1011;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon de toilette;LE PETIT OLIVIER;100GR Lavande Extra doux;5.990 DT
1736667595-1012;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;C'FRESH;200ML Plaisir tropical;5.990 DT
1736667595-1013;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Lime à ongles;TITANIA;17.5CM;5.990 DT
1736667595-1014;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing anti-pellic...;SENSEA;380ML Force vitalité;5.990 DT
1736667595-1015;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;C'FRESH;200ML Jardin des fleurs;5.990 DT
1736667595-1016;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing anti-pellic...;SENSEA;380ML;5.990 DT
1736667595-1017;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon de toilette;LE PETIT OLIVIER;100GR Huile d'argan...;5.990 DT
1736667595-1018;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel coiffant;VIRIX;200ML Fixation ultra...;5.990 DT
1736667595-1019;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Peigne a cheveux;AZAL;REF:CB5/5;5.990 DT
1736667595-1020;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Protèges slip;ALWAYS;16 pièces;5.990 DT
1736667595-1021;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Soin capillaire;SOLYSS;200ML Lait magique;5.990 DT
1736667595-1022;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Cartouche de cire dépi...;XANITALIA;100ML Miel;5.990 DT
1736667595-1023;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel douche homme;ARKO;260ML Cristal;5.990 DT
1736667595-1024;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Sucre à épiler;ROJANET;300GR Laaroussa;5.990 DT
1736667595-1025;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing 2en1;SENSEA;380ML;5.990 DT
1736667595-1026;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;C'FRESH;200ML Esprit de...;5.990 DT
1736667595-1027;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Pinces à cheveux dorés;TITANIA;29Pièces REF 8061;5.990 DT
1736667595-1028;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse à dents;AQUAFRESH;Dur;5.990 DT
1736667595-1029;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Protèges slip;ALWAYS;20 Pièces;5.990 DT
1736667595-1030;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Cartouche de cire dépi...;XANITALIA;100ML Azulène;5.990 DT
1736667595-1031;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;C'FRESH;200ML Rêve de vanille;5.990 DT
1736667595-1032;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon de toilette;LE PETIT OLIVIER;100GR Verveine-Citron...;5.990 DT
1736667595-1033;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;C'FRESH;200ML Peau de satin;5.990 DT
1736667595-1034;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Sucre à épiler;MIELEPIL;250GR;5.990 DT
1736667595-1035;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Déodorant pour femme;C'FRESH;200ML Etoile de mer;5.990 DT
1736667595-1036;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Gel coiffant;ELEGANCE;250ML Bleu;5.990 DT
1736667595-1037;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Shampooing 2en1;SENSEA;380ML Cheveux normaux;5.990 DT
1736667595-1038;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Brosse à dents;AQUAFRESH;Medium;5.990 DT
1736667595-1039;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Protèges slip;ALWAYS;20 Pièces;5.990 DT
1736667595-1040;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Eponge de maquillage;TITANIA;2 Pièces Ref: 1928/2...;6.000 DT
1736667595-1041;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon visage;ENCHANTEUR;125GR Romantic;6.010 DT
1736667595-1042;https://www.geantdrive.tn/tunis-city/210-hygiene-et-beaute;Savon de toilette;ENCHANTEUR;125GR Alluring;6.010 DT
